<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20110324;000000;223.8900000;225.1000000;221.3500000;224.3000000;84739210
20110325;000000;224.8700000;225.1900000;222.3600000;222.8100000;54964450
20110328;000000;223.0100000;225.7200000;222.8900000;225.5000000;54259690
20110329;000000;225.9000000;226.1700000;222.5100000;224.0100000;59590940
20110330;000000;225.5100000;229.5000000;225.3700000;229.3200000;79777480
20110331;000000;229.3800000;230.4400000;228.3000000;229.0900000;70108740
20110401;000000;229.1000000;235.4000000;228.0600000;235.1000000;77619810
20110404;000000;235.9800000;240.7500000;235.1700000;237.7000000;101744410
20110405;000000;238.4600000;239.3000000;235.5500000;238.7200000;71036250
20110406;000000;239.0900000;241.9500000;237.0100000;239.4000000;70836160
20110407;000000;238.3000000;240.2300000;236.5400000;238.0000000;63420600
20110408;000000;239.6700000;243.7000000;239.1200000;243.2000000;75461620
20110411;000000;243.5100000;247.4700000;241.7700000;244.0000000;93008010
20110412;000000;240.7000000;241.4900000;234.4600000;235.5700000;101913150
20110413;000000;236.1700000;237.2900000;232.7700000;235.0700000;87416010
20110414;000000;234.6400000;234.6700000;226.9000000;228.8700000;80224520
20110415;000000;228.6300000;231.7800000;227.1400000;227.6000000;80757900
20110418;000000;227.7000000;228.9000000;217.0000000;218.9100000;90891410
20110419;000000;221.2200000;225.8000000;220.7000000;225.6900000;73437740
20110420;000000;227.4000000;231.2900000;227.0500000;230.5100000;73440720
20110421;000000;233.1100000;235.0000000;231.5900000;235.0000000;76105300
20110422;000000;235.3500000;237.2700000;235.0000000;236.8900000;27708770
20110425;000000;238.0300000;239.7700000;233.5500000;233.9000000;60932270
20110426;000000;232.7300000;235.2800000;228.7000000;232.1400000;69203150
20110427;000000;234.2500000;234.8500000;229.1000000;231.9000000;63618580
20110428;000000;235.0100000;235.6000000;229.6300000;231.9000000;63313250
20110429;000000;230.7400000;232.6900000;228.1500000;231.7800000;37402850
20110503;000000;231.0200000;232.0000000;220.8900000;221.6400000;64528250
20110504;000000;222.1000000;223.0000000;211.1200000;212.4400000;113979210
20110505;000000;213.6100000;215.4500000;205.1200000;208.8000000;109274770
20110506;000000;206.3200000;213.0500000;204.7000000;211.6800000;110261810
20110510;000000;210.6800000;215.6700000;210.1300000;214.0000000;72594000
20110511;000000;215.2700000;217.1900000;209.0200000;210.0000000;69701490
20110512;000000;208.2100000;208.4800000;201.2500000;203.1200000;87211980
20110513;000000;204.0100000;204.8700000;200.6200000;201.0800000;67509790
20110516;000000;199.2800000;202.0000000;196.3800000;198.4900000;80073440
20110517;000000;198.6100000;200.4900000;196.0000000;198.5000000;61193010
20110518;000000;200.9000000;203.0000000;199.0000000;202.8500000;59667360
20110519;000000;203.3000000;206.1600000;200.5700000;201.3600000;80181340
20110520;000000;202.0000000;203.8000000;195.6000000;196.9000000;74753650
20110523;000000;194.9900000;195.3700000;190.0500000;190.3000000;72338120
20110524;000000;191.3400000;195.9500000;191.3000000;195.5000000;64612870
20110525;000000;193.4400000;196.9900000;192.5000000;196.7700000;69555810
20110526;000000;198.1700000;199.2400000;194.2000000;195.0000000;77171420
20110527;000000;196.6900000;202.5000000;195.7700000;201.8200000;83415690
20110530;000000;201.8000000;204.4000000;201.4700000;203.8900000;32136910
20110531;000000;205.2200000;207.7500000;203.9500000;204.0200000;65101970
20110601;000000;205.4200000;206.6000000;203.1300000;203.4800000;62583320
20110602;000000;200.6700000;202.3000000;198.5600000;201.6800000;74500160
20110603;000000;201.4000000;203.0000000;195.1100000;196.5500000;82865600
20110606;000000;196.5000000;197.4100000;194.0700000;195.9700000;53736200
20110607;000000;195.5700000;204.9000000;195.1500000;204.6700000;91268730
20110608;000000;204.0000000;208.7500000;202.1000000;207.1100000;86341060
20110609;000000;207.6600000;212.4900000;206.1800000;211.9200000;90296030
20110610;000000;211.0000000;211.3800000;207.3000000;209.2100000;73626670
20110614;000000;210.6000000;211.2500000;207.3700000;208.2400000;48615700
20110615;000000;208.3700000;210.4900000;205.6000000;206.0000000;67304760
20110616;000000;203.5700000;205.4900000;201.6500000;204.6000000;70556820
20110617;000000;203.4900000;203.9500000;198.1800000;200.8000000;82459700
20110620;000000;199.2900000;200.7700000;197.8000000;199.0000000;47818710
20110621;000000;200.6700000;202.1900000;199.7800000;200.9500000;41605190
20110622;000000;201.5500000;202.8700000;198.5000000;202.5400000;56933770
20110623;000000;200.7600000;201.6700000;195.9000000;195.9500000;76354160
20110624;000000;200.0000000;201.3700000;198.4400000;199.2200000;74379840
20110627;000000;198.5100000;199.8400000;195.6000000;196.2900000;61111400
20110628;000000;197.4500000;199.0500000;195.8000000;199.0500000;63838180
20110629;000000;199.7700000;202.3900000;199.2500000;201.5100000;64539330
20110630;000000;202.2200000;204.5700000;201.6000000;203.8700000;52947800
20110701;000000;203.5600000;206.3100000;202.0800000;205.0000000;57651460
20110704;000000;205.9000000;205.9400000;204.0000000;205.2400000;29394920
20110705;000000;204.4400000;205.0200000;202.3500000;203.6000000;43552960
20110706;000000;204.1000000;204.4300000;201.2100000;201.5600000;42489750
20110707;000000;203.3000000;208.1600000;203.3000000;207.7000000;67508760
20110708;000000;207.1100000;208.7800000;203.7000000;205.4400000;65007130
20110711;000000;204.3000000;204.7500000;201.5100000;201.9400000;38177210
20110712;000000;200.6100000;202.2000000;198.0800000;201.5900000;57917900
20110713;000000;202.0600000;203.9800000;199.7400000;202.9500000;54208480
20110714;000000;201.7700000;203.0000000;200.0000000;201.0000000;52537400
20110715;000000;200.1900000;202.2000000;198.8800000;201.6000000;53930090
20110718;000000;201.3600000;202.3000000;197.7900000;197.9500000;41802170
20110719;000000;198.9700000;200.3000000;198.5400000;199.9000000;34411850
20110720;000000;201.1800000;202.1900000;200.2000000;200.3000000;38675090
20110721;000000;200.8200000;203.7700000;198.3000000;203.7000000;66030160
20110722;000000;204.3300000;204.9000000;202.0700000;202.7000000;48161410
20110725;000000;200.8900000;201.7500000;199.2500000;201.2100000;42976600
20110726;000000;201.2100000;202.7900000;200.3600000;201.4000000;40441560
20110727;000000;201.6000000;203.0400000;199.7700000;199.8800000;49690220
20110728;000000;199.6100000;202.3500000;199.1400000;202.1000000;41875560
20110729;000000;200.5100000;201.5400000;198.4000000;199.4400000;44882660
20110801;000000;202.5100000;204.6700000;201.5700000;202.0900000;55482910
20110802;000000;201.6000000;201.8000000;199.5300000;200.5100000;43999890
20110803;000000;198.8000000;198.9000000;192.4700000;193.0000000;75547030
20110804;000000;194.5500000;194.9900000;186.8600000;187.0000000;89305020
20110805;000000;180.1100000;184.9500000;176.6800000;181.8000000;146960560
20110808;000000;175.3100000;179.4500000;169.5000000;169.9000000;108643310
20110809;000000;162.8800000;169.9000000;154.0500000;166.7000000;185821920
20110810;000000;170.5000000;170.8400000;156.8400000;157.7000000;126407710
20110811;000000;161.5400000;165.5800000;153.1100000;164.9900000;163266030
20110812;000000;166.3900000;170.6500000;162.2100000;169.5000000;120148770
20110815;000000;171.6000000;174.8000000;170.8500000;174.4100000;64257400
20110816;000000;172.4700000;172.4900000;168.7300000;171.1000000;73596450
20110817;000000;171.6600000;176.4300000;169.4200000;175.5000000;65130520
20110818;000000;172.9400000;173.7900000;166.1000000;169.6500000;75157020
20110819;000000;166.2500000;170.5000000;161.5100000;169.5600000;107512170
20110822;000000;166.9000000;169.9000000;165.3900000;168.9500000;74827020
20110823;000000;170.3500000;171.2800000;167.3700000;169.1200000;67750770
20110824;000000;170.6400000;174.2900000;169.0000000;173.5000000;72353580
20110825;000000;173.7100000;175.4300000;170.1000000;170.7800000;65393810
20110826;000000;171.8000000;173.0000000;168.8500000;172.8000000;67854880
20110829;000000;174.8000000;178.0600000;174.3300000;177.7300000;46962280
20110830;000000;178.2500000;179.1500000;175.9200000;177.1800000;59189960
20110831;000000;178.2400000;179.4000000;176.2700000;178.0800000;63838170
20110901;000000;177.8900000;178.7900000;174.1700000;177.3500000;65931270
20110902;000000;175.1200000;176.3000000;170.6500000;171.0000000;61358900
20110905;000000;169.2500000;170.6700000;167.0800000;169.6100000;52690870
20110906;000000;167.9200000;171.5200000;167.4300000;167.9400000;61043810
20110907;000000;171.0300000;174.4500000;170.7100000;174.0100000;59394390
20110908;000000;174.3700000;175.9800000;172.5100000;175.0000000;53412290
20110909;000000;174.1100000;174.2000000;168.2900000;168.7900000;65408740
20110912;000000;166.1400000;166.8800000;162.3600000;165.5000000;69679240
20110913;000000;167.0400000;167.9000000;162.0200000;164.1100000;75898900
20110914;000000;163.0000000;167.7300000;162.1700000;165.8800000;61814400
20110915;000000;168.1600000;170.0500000;165.8000000;166.0000000;94583460
20110916;000000;167.7300000;167.9200000;163.3600000;164.5000000;53891620
20110919;000000;163.4000000;165.7400000;162.5000000;163.4000000;49897500
20110920;000000;163.2900000;166.8500000;163.2900000;166.2300000;51581660
20110921;000000;165.8000000;167.2500000;164.2200000;164.4500000;42107380
20110922;000000;161.5000000;161.6700000;152.3200000;152.6600000;104196030
20110923;000000;151.1000000;153.3300000;145.5000000;151.2500000;144283790
20110926;000000;148.7000000;156.6400000;146.3300000;154.5000000;97034010
20110927;000000;157.9700000;158.9500000;156.0000000;157.0000000;57169050
20110928;000000;155.4200000;156.2900000;153.8000000;155.0200000;63982310
20110929;000000;153.5800000;160.2000000;152.5500000;158.8100000;64167040
20110930;000000;158.1100000;158.7800000;151.8100000;155.9000000;83246500
20111003;000000;152.4400000;154.8300000;150.1800000;153.5200000;61703100
20111004;000000;151.9200000;155.1800000;142.3000000;144.5900000;94141260
20111005;000000;148.1100000;148.4000000;139.4000000;142.7100000;82530220
20111006;000000;144.8500000;151.4000000;144.6500000;150.2300000;86337190
20111007;000000;152.2300000;153.1400000;149.4500000;151.0000000;75451470
20111010;000000;151.9700000;154.9500000;149.1200000;154.2000000;57742480
20111011;000000;154.8800000;155.2000000;150.8200000;153.0000000;67553640
20111012;000000;152.5000000;161.7000000;152.2300000;161.2500000;88782510
20111013;000000;160.5600000;164.5200000;156.8000000;158.0700000;95771050
20111014;000000;159.5100000;163.8000000;158.2400000;162.8600000;78587590
20111017;000000;164.3200000;168.3600000;158.9600000;160.3700000;100347870
20111018;000000;158.3200000;163.7900000;157.0900000;161.9000000;80512700
20111019;000000;163.0100000;164.7400000;160.0800000;163.1800000;77579760
20111020;000000;160.8400000;164.5000000;159.8500000;162.6000000;58300150
20111021;000000;163.3000000;166.2000000;161.2200000;166.0100000;49821360
20111024;000000;167.0700000;170.4500000;166.0800000;170.0000000;61705500
20111025;000000;169.7000000;171.0100000;166.2100000;168.3800000;69453930
20111026;000000;167.7000000;179.5000000;167.3600000;177.1000000;130669010
20111027;000000;181.0300000;187.3900000;181.0000000;185.8000000;128481900
20111028;000000;187.2000000;190.2400000;182.6500000;185.0000000;96701430
20111031;000000;183.1000000;184.1000000;178.8100000;179.2000000;60452330
20111101;000000;176.9000000;178.3000000;170.3000000;174.8000000;105496800
20111102;000000;175.9000000;183.8700000;175.4300000;182.5900000;130278830
20111103;000000;180.3500000;185.4300000;175.4000000;183.2300000;127800790
20111107;000000;184.0500000;188.0500000;179.3500000;183.4700000;80700750
20111108;000000;183.6000000;185.7800000;182.5800000;183.2500000;68997000
20111109;000000;184.8900000;185.5500000;178.3000000;180.9600000;100982510
20111110;000000;178.4000000;184.9600000;177.0200000;183.1100000;83675980
20111111;000000;184.5500000;184.6000000;179.7000000;183.5000000;57069150
20111114;000000;184.9500000;186.4500000;182.3500000;182.7000000;56409350
20111115;000000;182.7000000;186.5000000;180.8400000;185.9900000;92657800
20111116;000000;184.4200000;189.7200000;182.9100000;187.7000000;91764830
20111117;000000;187.2000000;188.8700000;181.7600000;184.0000000;96251200
20111118;000000;181.0000000;182.3900000;179.9300000;180.0100000;57084100
20111121;000000;177.9700000;178.1900000;168.9200000;169.7500000;80749970
20111122;000000;170.0500000;173.7800000;167.8100000;169.0000000;72536120
20111123;000000;167.0000000;171.9500000;165.8800000;167.7000000;85377260
20111124;000000;167.3400000;169.6800000;165.6600000;166.0000000;40949750
20111125;000000;165.3300000;166.6900000;161.8400000;166.2800000;62828020
20111128;000000;168.0800000;172.0300000;167.8000000;171.9800000;61304450
20111129;000000;172.9800000;173.9900000;170.2200000;170.8900000;54921520
20111130;000000;170.3000000;175.8700000;168.4000000;174.9000000;85534780
20111201;000000;176.1100000;184.4000000;175.0100000;181.4900000;136487040
20111202;000000;183.0000000;186.6900000;180.0700000;183.5200000;114150040
20111205;000000;183.8500000;185.4500000;182.0600000;184.6000000;44441980
20111206;000000;183.0000000;184.4500000;174.4300000;175.5700000;106387430
20111207;000000;176.4900000;177.0900000;172.4100000;174.7000000;101030530
20111208;000000;175.9900000;179.9200000;175.5800000;177.2000000;87397230
20111209;000000;173.9900000;173.9900000;170.0000000;170.4500000;90744780
20111212;000000;172.5000000;173.5000000;163.8000000;164.4200000;80724270
20111213;000000;163.9300000;168.1500000;160.1000000;166.8600000;92801500
20111214;000000;165.6600000;170.4600000;164.1200000;164.9000000;81369690
20111215;000000;162.5100000;172.1800000;161.8600000;170.9700000;100626080
20111216;000000;172.0900000;173.4100000;169.0700000;169.5100000;63872090
20111219;000000;168.3700000;168.3800000;165.5600000;166.3000000;53501640
20111220;000000;165.8500000;172.9700000;163.5500000;172.5500000;74513120
20111221;000000;173.4800000;173.9500000;169.0000000;169.7800000;73895200
20111222;000000;169.8900000;171.8900000;168.3100000;170.8200000;46503050
20111223;000000;171.5200000;172.5000000;169.2700000;169.7100000;34963200
20111226;000000;170.5900000;171.6800000;169.5000000;171.5300000;19969730
20111227;000000;171.4000000;171.6900000;168.8900000;170.7500000;21486710
20111228;000000;170.1200000;171.4900000;169.1500000;169.4700000;23370920
20111229;000000;168.7700000;170.7700000;165.3400000;170.6000000;37801180
20111230;000000;170.9000000;172.1300000;169.0600000;171.3600000;24601610
20120103;000000;172.5300000;177.6000000;172.2200000;177.5000000;24847160
20120104;000000;177.5500000;178.1000000;175.0000000;176.9100000;25240160
20120105;000000;177.0100000;179.3700000;175.4000000;177.2000000;36916460
20120106;000000;177.0000000;178.7200000;176.1100000;176.2000000;21350190
20120109;000000;175.9500000;177.5700000;174.3300000;177.2700000;25066970
20120110;000000;177.9200000;179.9900000;177.5100000;179.6100000;43932230
20120111;000000;178.8600000;179.4000000;176.3800000;178.1000000;46132590
20120112;000000;178.4800000;180.8200000;177.0400000;177.7400000;55222270
20120113;000000;178.3000000;179.6000000;177.2800000;178.8400000;41619000
20120116;000000;177.4500000;178.8300000;175.8500000;178.5000000;30826390
20120117;000000;179.6700000;182.2800000;179.1700000;181.8000000;52633950
20120118;000000;181.3200000;183.2000000;180.0000000;182.9000000;45348620
20120119;000000;183.8500000;186.2900000;182.8200000;185.5000000;64519060
20120120;000000;186.0500000;186.6800000;183.0500000;183.4800000;47926660
20120123;000000;183.4000000;184.8300000;180.7700000;184.3400000;47075910
20120124;000000;183.7000000;184.5000000;181.9700000;183.2800000;37620360
20120125;000000;184.4000000;186.2500000;184.2500000;185.7000000;37697120
20120126;000000;186.9700000;187.4300000;184.1400000;185.2500000;54812550
20120127;000000;184.5000000;185.8000000;182.3000000;182.5000000;40199360
20120130;000000;181.6300000;183.5800000;181.0300000;181.7500000;37307980
