Transaction ID,Transaction Type,Date & time,Asset Acquired,"Quantity Acquired (Bought, Received, etc)",Cost Basis (incl. fees and/or spread) (USD),Data Source,"Asset Disposed (Sold, Sent, etc)",Quantity Disposed,Proceeds (excl. fees and/or spread) (USD)
a41f40fa-c6b1-5e8d-8283-8680e2dc93d2,Rewards,2023-06-01T03:01:36Z,XTZ,0.419661,0.3737081205,Coinbase,,,
af5c5b7a-4725-5598-bac3-464058047b2b,Rewards,2023-06-01T07:08:23Z,XTZ,0.427875,0.382948125,Coinbase,,,
b2f308a0-89fc-56c8-9e51-7c4d3c37cd3c,Rewards,2023-06-01T07:21:55Z,XTZ,0.409915,0.3674887975,Coinbase,,,
0e529242-684d-5628-a742-e0f9924f4a30,Rewards,2023-06-01T19:27:25Z,SOL,0.018485922,0.38312073345,Coinbase,,,
d2aa0fc8-f844-5a73-9063-dbab699642ef,Rewards,2023-06-01T20:38:06Z,ADA,0.925426,0.3390760864,Coinbase,,,
33e4a925-6fc2-5cee-93f2-9a07ab4a2699,Buy,2023-06-02T05:31:00Z,USDC,1000,1000,Coinbase,,,
54bef1c1-4d42-5115-ada4-8893a838a79f,Rewards,2023-06-02T07:07:41Z,DOT,0.0440279604,0.2319613093674,Coinbase,,,
1b4938fd-4ced-5ae2-bc85-675eb009881b,Rewards,2023-06-02T10:19:11Z,DOT,0.0375250566,0.1979821986216,Coinbase,,,
2bb1d1d0-0a93-5030-83f6-c85c978dd3a5,Converted from,2023-06-02T13:46:41Z,,,,,USDC,299.392691568,299.392691568
c3543a12-1ad1-56cb-9782-38e887ee8c25,Advanced trade trade,2023-06-02T13:46:41Z,DOT,57.039,299.50722588,Coinbase,,,
766548ae-a8e9-59d8-b9bb-9239d0515b5f,Stake,2023-06-02T16:20:40Z,DOT,57.039,299.50722588,Coinbase,,,
5c2561fa-21fa-580e-b32e-90dc0d251330,Rewards,2023-06-03T10:19:47Z,DOT,0.0436760129,0.23098059422165,Coinbase,,,
ddb0182d-0f03-51b8-87ab-fbabb03de4b1,Rewards,2023-06-03T22:43:25Z,ETH2,0.001387508679,2.625353734339665,Coinbase,,,
0f903761-c77d-5a04-b202-fe74478bc0eb,Rewards,2023-06-04T10:26:30Z,DOT,0.005700866,0.030596547822,Coinbase,,,
ec382f22-c8ec-5139-9bd0-a95e6fc44e8b,Rewards,2023-06-04T10:27:11Z,DOT,0.0710864138,0.3815207828646,Coinbase,,,
e8363c06-d89d-5dc0-954a-b385f4c0757a,Rewards,2023-06-04T12:59:15Z,USDC,1.016081,1.016081,Coinbase,,,
31b6f74d-c2b6-54e9-9878-3695a6e02333,Buy,2023-06-05T04:49:42Z,USDC,1000,1000,Coinbase,,,
f616ba1f-c466-5a3a-8d1a-015dee102b12,Rewards,2023-06-05T10:29:08Z,DOT,0.0033009559,0.0174521538433,Coinbase,,,
f569a7dd-0639-5280-b45a-41aeec53480b,Rewards,2023-06-05T10:36:09Z,DOT,0.0703743817,0.37203416885705,Coinbase,,,
3e6422cd-1e4e-5d23-a754-a6bced73494f,Converted from,2023-06-05T15:04:05Z,,,,,USDC,253.88620884,253.88620884
fba00620-c009-5018-916a-a8ebde59239c,Advanced trade trade,2023-06-05T15:04:05Z,XTZ,283.81,254.02868146,Coinbase,,,
9064b065-c210-597b-ba48-f3b61a57642f,Converted from,2023-06-05T15:04:05Z,,,,,USDC,45.50647068,45.50647068
08592d16-05eb-5227-9d07-ada13ca568e4,Advanced trade trade,2023-06-05T15:04:05Z,XTZ,50.87,45.53200742,Coinbase,,,
c24a397f-bfff-5c09-8937-ca1d716f1572,Converted from,2023-06-05T15:19:36Z,,,,,USDC,299.33799164,299.33799164
ed2b2d65-f9ab-51b3-a8ef-05a56a3e288f,Advanced trade trade,2023-06-05T15:19:36Z,ATOM,28.43,299.38080722,Coinbase,,,
92096928-deff-5170-9305-7a6f314b7c95,Converted from,2023-06-05T15:26:16Z,,,,,USDC,299.3730212,299.3730212
f0629e94-6411-544a-8c5f-c82c418b7a58,Advanced trade trade,2023-06-05T15:26:16Z,SOL,14.267,299.58788222,Coinbase,,,
3ef7a360-30f5-53c5-ab20-22dbb7a6c012,Buy,2023-06-05T15:56:47Z,USDC,500,500,Coinbase,,,
c148d28a-0982-5e03-8f35-b3a882ed2233,Sell,2023-06-05T18:49:06Z,,,,,DOGE,5051.1,332.677770684
0d2e7373-bd8b-59b4-8e17-258956fd3585,Sell,2023-06-05T18:49:06Z,,,,,DOGE,779.5,51.33977198
c97ed4e8-226d-55ca-87c4-b1a26c57c468,Sell,2023-06-05T18:51:03Z,,,,,MATIC,3.6,2.99612736
03c99472-4a18-5317-8cd0-6cdcf43d46f1,Sell,2023-06-05T18:52:46Z,,,,,MATIC,10.7,8.90515632
17cf51e8-7647-56c1-a280-fef63fe9881a,Sell,2023-06-05T18:55:34Z,,,,,XTZ,11.72,9.91047888
f63259fd-71a3-5c26-90d5-d2902b0d20e6,Sell,2023-06-05T18:55:35Z,,,,,XTZ,322.96,273.09626784
23e8263d-8a47-5177-8112-5ef8369fe563,Buy,2023-06-05T19:00:04Z,MTL,245.58,338.77662768,Coinbase,,,
b7f24d4f-79d8-52f5-ab51-a24f048ae8a8,Buy,2023-06-05T19:01:35Z,MULTI,41.274,169.734537216,Coinbase,,,
c44b6132-c5b0-529e-bade-dc3eca192851,Buy,2023-06-05T19:01:35Z,MULTI,41.273,169.730424832,Coinbase,,,
ef4ee7db-022b-536c-aa5d-3a5683efb459,Sell,2023-06-05T19:07:16Z,,,,,SOL,14.267,284.05654068
38539792-89cd-51c2-8e47-7ff72d3887e8,Sell,2023-06-05T19:08:34Z,,,,,MATIC,1.1,0.91581204
f7276ed7-84be-5fc5-9ff4-fd9eccbd25ec,Sell,2023-06-05T19:08:49Z,,,,,MATIC,556.4,463.23438096
c583070e-233d-5643-908c-a6a36e4d1444,Rewards,2023-06-05T19:13:09Z,SOL,0.018436912,0.36772420984,Coinbase,,,
ba3eb1d5-df23-5fae-bd97-e305fbc522e0,Sell,2023-06-05T19:17:04Z,,,,,ATOM,28.43,281.69035344
7b67c3c3-c8b1-5107-8be6-8b437d64bf6b,Buy,2023-06-05T19:21:16Z,DEXT,50,24.01066,Coinbase,,,
39271656-76a3-56d4-947f-59eb7360e267,Buy,2023-06-05T19:24:19Z,PRIME,2.92,4.42976848,Coinbase,,,
53f7a62e-bbac-5b7b-bfef-b97476da6935,Buy,2023-06-05T19:24:19Z,PRIME,3.02,4.58147288,Coinbase,,,
36eea22f-f2a0-55cd-b5f6-a1d98a8c187c,Buy,2023-06-05T19:24:19Z,PRIME,3.71,5.62823324,Coinbase,,,
7f985ab6-fde1-550c-8d5a-5a328c989e12,Buy,2023-06-05T19:24:19Z,PRIME,3.3,5.0062452,Coinbase,,,
d78b61e4-762c-53e0-a07b-8063edc90423,Buy,2023-06-05T19:24:19Z,PRIME,5.19,7.87345836,Coinbase,,,
121b30b5-693a-517c-9f20-11533ab00c31,Buy,2023-06-05T19:24:19Z,PRIME,5.37,8.14652628,Coinbase,,,
7be17425-3350-5661-a5f8-1e54ff5a56f2,Buy,2023-06-05T19:24:19Z,PRIME,5.12,7.76726528,Coinbase,,,
3932ace5-b144-55ae-aef9-978f6dcd8fea,Buy,2023-06-05T19:24:19Z,PRIME,3.51,5.32482444,Coinbase,,,
73c61a10-6122-5667-9622-b8be0e1f6f46,Buy,2023-06-05T19:24:19Z,PRIME,5.05,7.6610722,Coinbase,,,
2acc9cfb-7b15-5c3e-9ac6-4ec470233c92,Buy,2023-06-05T19:24:19Z,PRIME,5.58,8.46510552,Coinbase,,,
ad311d72-6b62-5535-8cdb-87382d216972,Buy,2023-06-05T19:25:41Z,PRIME,0.66,1.00124904,Coinbase,,,
6bfca874-8ae3-5e7a-bc37-8810e7ee6940,Buy,2023-06-05T19:26:24Z,PRIME,0.4,0.6068176,Coinbase,,,
2e710f2c-b70d-54ea-964b-42e32ac384fa,Buy,2023-06-05T19:26:40Z,PRIME,0.07,0.10619308,Coinbase,,,
f6101b1c-f22d-5710-a7e7-5bb625c1e04f,Buy,2023-06-05T19:27:07Z,PRIME,0.07,0.10619308,Coinbase,,,
bfa4d0d4-1f4a-53d2-99a2-ede4a2278952,Buy,2023-06-05T19:27:27Z,PRIME,0.12,0.18204528,Coinbase,,,
1a4e8905-4153-57d2-afca-384d37d59c3b,Buy,2023-06-05T19:27:44Z,PRIME,0.4,0.6068176,Coinbase,,,
7105a017-739c-5246-8ffa-204027ec13c2,Buy,2023-06-05T19:28:37Z,PRIME,0.07,0.10619308,Coinbase,,,
bf056842-42df-5d25-bdbc-a193493d9464,Buy,2023-06-05T19:33:00Z,PRIME,166.16,252.07203104,Coinbase,,,
d784da0f-3e18-5dc9-bf88-93a0c56d4d8e,Buy,2023-06-05T19:42:39Z,AVT,314.98,341.5391136,Coinbase,,,
8163d960-bcf4-5899-b635-332516296a9c,Buy,2023-06-05T19:46:33Z,DEXT,665.2,319.43782064,Coinbase,,,
a221fe4c-e3ec-5fba-ad11-3df9856026ad,Rewards,2023-06-05T20:27:40Z,ATOM,0.033002,0.330366521,Coinbase,,,
9dc69c58-79c5-59de-bc81-4c2a3d1974cf,Sell,2023-06-05T23:04:42Z,,,,,FLR,118,2.42930376
9d63b107-0454-5df3-ba3c-453acd102ca6,Rewards,2023-06-06T01:00:41Z,ATOM,0.043792,0.438270336,Coinbase,,,
3eb4f113-786c-51d2-b4ee-24cbd1a83062,Send,2023-06-06T01:13:05Z,,,,,USDC,1500.08323,1500.08323
e23fca3d-9773-5fdf-8f56-13ac3df844fe,Rewards,2023-06-06T02:17:04Z,ATOM,0.261925,2.6056299,Coinbase,,,
966a2641-98fd-5bd2-a3d7-f7e399a043c3,Rewards,2023-06-06T03:57:23Z,ATOM,0.006519,0.0651215505,Coinbase,,,
277a7f43-2f41-5ac1-ba1d-93b3b56a9a32,Rewards,2023-06-06T04:35:14Z,ATOM,0.031024,0.310100392,Coinbase,,,
329b7568-677f-5439-8cdd-ebc329048345,Rewards,2023-06-06T06:57:30Z,ATOM,0.029389,0.2939928615,Coinbase,,,
0c2e55d0-3c18-56ed-ac45-9675e0415564,Rewards,2023-06-06T07:11:17Z,ATOM,0.045986,0.460595776,Coinbase,,,
17f2eb79-c5f3-506e-a216-181ba354d1bb,Rewards,2023-06-06T07:18:12Z,ATOM,0.226756,2.270281072,Coinbase,,,
816904c7-a22e-5643-8e8d-4b8b1f2fb0b4,Rewards,2023-06-06T17:34:25Z,ETH2,0.001373814635,2.57690532530855,Coinbase,,,
7cded8fc-9948-52ac-a464-fb8ca74185dc,Rewards,2023-06-06T20:18:28Z,DOT,0.0564047701,0.2961814477951,Coinbase,,,
ac84dc93-ecd5-55c2-90c6-689f639dcd8d,Sell,2023-06-07T03:03:50Z,,,,,MTL,245.58,461.0666268
10b4e15c-ac05-5ac0-8589-d6cd17ac687a,Sell,2023-06-07T03:13:40Z,,,,,PRIME,1,1.678866
96914fde-1422-5e73-a3d9-3f376c489d69,Sell,2023-06-07T03:13:46Z,,,,,PRIME,1,1.680854
2e408c31-8df2-5ea8-b59a-b68231948137,Sell,2023-06-07T03:13:51Z,,,,,PRIME,1,1.680854
4b5d0115-e447-5b28-9b5c-d7c0e853f737,Sell,2023-06-07T03:14:04Z,,,,,PRIME,1,1.678866
b59ce304-db89-50d7-b8fb-a7b4931f7d60,Sell,2023-06-07T03:14:09Z,,,,,PRIME,0.6,1.0073196
6effcf70-19f6-5017-b392-0c66f231e4c9,Sell,2023-06-07T03:14:11Z,,,,,PRIME,0.6,1.0073196
084761b8-23bc-5368-8dc3-0bfdb92cd007,Sell,2023-06-07T03:14:40Z,,,,,PRIME,1,1.678866
189f4af8-dd22-51bd-a27a-83c617464239,Sell,2023-06-07T03:14:44Z,,,,,PRIME,1,1.678866
cb2418aa-d5a7-5d94-8995-bc25d8a2e350,Sell,2023-06-07T03:14:49Z,,,,,PRIME,1,1.678866
442c21d4-29c0-5e52-9c30-990aa642a458,Sell,2023-06-07T03:15:02Z,,,,,PRIME,1,1.678866
4c36567d-4aca-5fcd-a80d-abcd7841ed7e,Sell,2023-06-07T03:20:26Z,,,,,PRIME,201.52,339.80866656
e887aa21-3e71-5b65-87d9-6d3ea1a3df5c,Buy,2023-06-07T03:27:53Z,LPT,1.177,6.28668656,Coinbase,,,
c3cf6ba8-39e4-5426-825f-ad9490181db0,Buy,2023-06-07T03:32:06Z,LPT,77.594,418.34649912,Coinbase,,,
7e302174-f619-563b-9b9f-3fd2483eb0dc,Buy,2023-06-07T03:36:27Z,TRU,500,22.9916,Coinbase,,,
8b5fc04f-cdb9-5022-945d-8c1792e72b1c,Buy,2023-06-07T03:37:12Z,TRU,4761.7,218.95820344,Coinbase,,,
3c3e2585-3a3d-50e1-afbb-9c133a9f8c85,Buy,2023-06-07T03:40:37Z,TRU,3782.7,177.73848144,Coinbase,,,
25812987-b789-5736-821f-717b81ad6ee8,Sell,2023-06-07T03:52:48Z,,,,,MULTI,2.847,10.911434976
223f0cbb-c5e8-5ca3-a6bb-ef27854a3c5f,Sell,2023-06-07T03:52:48Z,,,,,MULTI,2.553,9.784648224
b03bfcf7-9c3e-52ca-b940-f50c5a34d18a,Sell,2023-06-07T03:52:48Z,,,,,MULTI,2.741,10.505178528
7f8c867f-8938-5b62-a283-a54a84c6637a,Sell,2023-06-07T03:52:48Z,,,,,MULTI,2.809,10.765795872
090ae633-fa28-51f6-b67f-497b3a5cf02e,Sell,2023-06-07T03:52:48Z,,,,,MULTI,2.615,10.02226992
fe744df6-f25e-59aa-b576-f24200740f4f,Sell,2023-06-07T03:52:48Z,,,,,MULTI,0.924,3.541329792
bc2aa349-ca3a-5044-8612-15480901135c,Sell,2023-06-07T03:52:48Z,,,,,MULTI,8.171,31.316239968
b23e093f-0592-5787-871f-409f58416fb1,Sell,2023-06-07T03:52:48Z,,,,,MULTI,59.887,229.523395296
94e4cb2b-d2bc-5539-9119-cb25daec2285,Buy,2023-06-07T03:54:42Z,MDT,6943,316.05480248,Coinbase,,,
2880c7ac-a559-5f1c-bb8b-3291b70d8c17,Rewards,2023-06-07T18:05:07Z,SOL,0.018755021,0.357001824735,Coinbase,,,
50a3dae7-4732-5eae-8e4c-d492f2059733,Sell,2023-06-08T05:23:54Z,,,,,LPT,78.771,366.38912772
0a39599e-45d5-5f31-b400-7052235cc14e,Sell,2023-06-08T05:24:14Z,,,,,TRU,9044.4,360.328896
6e25518a-734e-5831-a99a-41208df17943,Buy,2023-06-08T05:27:24Z,STORJ,1000,308.0272,Coinbase,,,
32668a19-451a-519e-9fed-fb1cd6bffb63,Buy,2023-06-08T05:27:24Z,STORJ,178.34,54.933570848,Coinbase,,,
9282a326-446b-5635-892f-067f48763dfd,Buy,2023-06-08T05:28:48Z,AGLD,779.86,363.69394988,Coinbase,,,
99661f3a-6ba9-560b-9950-78cf3d5bc800,Rewards,2023-06-08T17:15:28Z,SOL,0.018764469,0.350989392645,Coinbase,,,
390694ae-42da-5bd9-99ff-65585d18d7f9,Rewards,2023-06-08T21:45:46Z,ADA,0.922547,0.29858233655,Coinbase,,,
d9d46810-c7f1-57d6-b3c0-1606ad05aef1,Rewards,2023-06-09T00:49:16Z,DOT,0.0549684867,0.275392118367,Coinbase,,,
2985101a-f4de-54e8-829a-af14a453a564,Rewards,2023-06-09T00:54:10Z,ATOM,0.002567,0.024160604,Coinbase,,,
30b0158b-ace9-585d-9619-6c883573192c,Rewards,2023-06-09T02:00:36Z,ATOM,0.000426,0.004013985,Coinbase,,,
86e4b94a-1999-595d-989f-b864f5297bc6,Buy,2023-06-09T05:46:44Z,USDC,2500,2500,Coinbase,,,
e520a32c-8c6e-5d94-821f-14d22c9bf0bb,Buy,2023-06-09T05:47:18Z,USDC,2500.74,2500.74,Coinbase,,,
8112fcc4-0519-5c3e-87b2-5ab7e3da875f,Rewards,2023-06-09T19:06:53Z,ATOM,0.408966,3.78906999,Coinbase,,,
bc7198f7-5938-56d7-9d14-127f90e4289c,Rewards,2023-06-09T21:31:02Z,DOT,0.0475363555,0.23746786390025,Coinbase,,,
c79ac6c4-52fe-55e3-9bf1-01be6619d5d2,Converted from,2023-06-10T00:40:04Z,,,,,STORJ,1178.34,327.793920552
0d2cc494-2d55-53e1-91cf-d65344ee2eb2,Advanced trade trade,2023-06-10T00:40:04Z,USDC,328.992528,328.992528,Coinbase,,,
bf3ba81d-4e82-5457-8ef4-f09c4c64de8d,Converted from,2023-06-10T01:01:00Z,,,,,USDC,518.8610779,518.8610779
13d829e6-3862-57d1-a007-e036306aaf10,Advanced trade trade,2023-06-10T01:01:00Z,LINK,87.56,518.64163065,Coinbase,,,
24db37b6-b861-5739-9e04-0628b2dce13d,Converted from,2023-06-10T01:01:00Z,,,,,USDC,479.573173075,479.573173075
e5031a63-2c24-5903-a825-7b3b47ab25d9,Advanced trade trade,2023-06-10T01:01:00Z,LINK,80.93,479.3703422625,Coinbase,,,
4fbf9497-6dee-50b1-af99-b2fdbc5c9e7a,Converted from,2023-06-10T01:50:03Z,,,,,USDC,998.48999995188,998.48999995188
2447a8db-dbb6-55eb-8ff3-0a07d2ae0923,Receive,2023-06-10T01:50:03Z,ETC,59.64071856,1000.00000000000000232651376,Customer provided,,,
483d05a0-0fdf-5fc5-9c12-df815bec1cde,Converted from,2023-06-10T02:43:38Z,,,,,USDC,998.48999919549375,998.489999195493650151000080450625
3f95f290-0513-5211-a1a1-388bb9834a20,Advanced trade trade,2023-06-10T02:43:38Z,LTC,11.46804835,1000.1570233737706,Coinbase,,,
d668b7b4-d091-5426-a11a-558dc2f79d1b,Rewards,2023-06-10T20:04:21Z,ADA,0.930312,0.2461140396,Coinbase,,,
83c89b38-7eff-519c-9ea3-d5797f15a7dd,Rewards,2023-06-11T00:26:47Z,ETH2,0.001610047641,2.82207540466839,Coinbase,,,
a2d682b3-136e-5239-8ab2-5b41523153e2,Rewards,2023-06-11T00:40:38Z,DOT,0.069259741,0.3112879059245,Coinbase,,,
9b847b8d-48c9-5899-abe9-973da530b982,Rewards,2023-06-11T00:40:55Z,DOT,0.0551346395,0.24780263723275,Coinbase,,,
ab5f90d5-17c4-54b1-8b16-8c3dc312b01e,Rewards,2023-06-11T20:26:22Z,DOT,0.069573254,0.315897359787,Coinbase,,,
693ebbd9-9193-5411-93f5-25565aad6689,Sell,2023-06-12T03:57:00Z,,,,,MDT,6943,252.3704127
57a88a19-3bed-5ed9-a06b-580aa68cbc79,Sell,2023-06-12T03:58:45Z,,,,,LINK,3.63,18.3508479
fc48e53d-9b4a-52d2-a039-48c5a2672e09,Sell,2023-06-12T03:58:51Z,,,,,LTC,0.01458365,1.10791405704
585fc0b7-26e8-5a9f-a4e6-1fc39c65a98f,Sell,2023-06-12T03:59:00Z,,,,,LTC,0.05120717,3.890188222032
1fe18533-d070-5a04-af01-9df02d61b6c6,Sell,2023-06-12T03:59:04Z,,,,,LTC,0.065323,4.9625621808
8b22930f-433c-5fc0-b259-a21132b59c19,Sell,2023-06-12T03:59:06Z,,,,,LTC,2.0007,151.99237872
d2120107-5e8d-5abe-9b2c-dee2b5bfcb7a,Sell,2023-06-12T03:59:06Z,,,,,LTC,9.3362,709.26737952
b6c06b1a-f7f5-554c-9f8b-b712933ca4a1,Sell,2023-06-12T03:59:06Z,,,,,LTC,0.00003453,0.002623230288
7869dee1-5086-5cb3-afe8-5ff5fac93f15,Sell,2023-06-12T03:59:08Z,,,,,LINK,1.77,8.9479341
131d5f8f-1f82-5f87-86a7-7628fc5e08fe,Sell,2023-06-12T03:59:14Z,,,,,LINK,3.63,18.3508479
dd489b65-2d0c-54d0-8513-dbb645ee57ef,Sell,2023-06-12T03:59:16Z,,,,,LINK,159.46,806.1229218
6948bb50-8da7-5321-8bf4-d040ea417df7,Sell,2023-06-12T03:59:16Z,,,,,ETC,59.64071856,887.614922112912
8a1e3ceb-162c-5eaa-a75a-6ca4e8f03ae7,Buy,2023-06-12T04:02:15Z,BCH,4.23049225,436.12449200692,Coinbase,,,
6d88481a-1e8d-5a4f-9890-b0ed875e64d3,Buy,2023-06-12T04:02:15Z,BCH,3.35,345.320278,Coinbase,,,
90866c2f-90f0-5382-867e-29208dc3bcf1,Buy,2023-06-12T04:02:15Z,BCH,3.35,345.320278,Coinbase,,,
c73f0f9c-51f0-52c1-83ac-3a1b4fc5a7fe,Buy,2023-06-12T04:02:16Z,BCH,3.61956618,372.586198000806,Coinbase,,,
2c726845-ddcd-528a-b268-6b3024f1b37d,Buy,2023-06-12T04:03:24Z,USDC,1363.63,1363.63,Coinbase,,,
1975893e-d70c-5201-a67b-6a7289dc2a79,Converted from,2023-06-12T04:04:18Z,,,,,USDC,2.2798454,2.2798454
072f93bc-43ac-58bf-b9ca-67a710b14eb9,Advanced trade trade,2023-06-12T04:04:18Z,VGX,21.7,2.2798454,Coinbase,,,
ee6d5b0f-34f7-547e-9b86-089b31a87243,Converted from,2023-06-12T04:04:23Z,,,,,USDC,6.8395362,6.8395362
614863b1-75dd-57d6-91fc-8cceb522c2b7,Advanced trade trade,2023-06-12T04:04:24Z,VGX,65.1,6.8427993375,Coinbase,,,
da1af7ef-846a-50f1-af91-99d9cf1802e4,Converted from,2023-06-12T04:04:26Z,,,,,USDC,6.8395362,6.8395362
1f1c397a-44a2-5732-839b-9c89c6ca13ae,Advanced trade trade,2023-06-12T04:04:26Z,VGX,65.1,6.8427993375,Coinbase,,,
fdce620c-0cd9-5e98-8084-0bd62f0bd7f4,Converted from,2023-06-12T04:04:52Z,,,,,USDC,2.2798454,2.2798454
a5c68f66-48e1-5453-a3b0-f63ef37b97f3,Advanced trade trade,2023-06-12T04:04:52Z,VGX,21.7,2.2809331125,Coinbase,,,
918b7e3a-702e-5e69-996e-849bd8151522,Converted from,2023-06-12T04:05:05Z,,,,,USDC,121.2844920925,121.2844920925
4dd75f99-cc2d-5f78-b8e8-e7a22c308616,Advanced trade trade,2023-06-12T04:05:05Z,SWFTC,85019,121.41233941375,Coinbase,,,
9986fe58-b92a-519d-b8b5-23fd40662852,Converted from,2023-06-12T04:05:09Z,,,,,USDC,6.8395362,6.8395362
22f237ef-bca5-5184-9bc5-898cb07447f9,Advanced trade trade,2023-06-12T04:05:09Z,VGX,65.1,6.8427993375,Coinbase,,,
3c9890c0-bef2-5c11-8fe1-0dd8351582ca,Converted from,2023-06-12T04:05:09Z,,,,,USDC,30.8122154425,30.8122154425
47f5bdd8-a8a6-531c-ad17-2822d380fb50,Advanced trade trade,2023-06-12T04:05:09Z,SWFTC,21599,30.84469493875,Coinbase,,,
ccb06425-b583-5e79-aafc-036871bbc79b,Converted from,2023-06-12T04:05:10Z,,,,,USDC,31.290112205,31.290112205
669c1917-d110-57e3-8bea-369992046435,Advanced trade trade,2023-06-12T04:05:10Z,SWFTC,21934,31.3230954575,Coinbase,,,
cd875351-d031-5544-b79a-64d3fce8f5a6,Converted from,2023-06-12T04:05:11Z,,,,,USDC,31.290112205,31.290112205
2bad9613-ac29-5275-84e0-2f6a65474d86,Advanced trade trade,2023-06-12T04:05:11Z,SWFTC,21934,31.3230954575,Coinbase,,,
89907112-94fa-5ded-8eb7-d063853a0111,Converted from,2023-06-12T04:05:11Z,,,,,USDC,53.6571072475,53.6571072475
74024bd9-826d-59e2-8cc6-b4e2673f5fbf,Converted from,2023-06-12T04:05:11Z,,,,,USDC,53.6571072475,53.6571072475
dd9380f9-a74b-5b29-9ce4-f7833d1e4228,Advanced trade trade,2023-06-12T04:05:11Z,SWFTC,37613,53.7325213125,Coinbase,,,
f1e223b4-fba4-5d84-b328-c4c464fd9ef7,Advanced trade trade,2023-06-12T04:05:11Z,SWFTC,37613,53.7325213125,Coinbase,,,
e85b6f5a-d44c-5457-8bec-a3a30aba2b28,Converted from,2023-06-12T04:05:12Z,,,,,USDC,16.09727483,16.09727483
7e461690-4cfd-57bc-b521-f89a76eb5790,Advanced trade trade,2023-06-12T04:05:12Z,SWFTC,11284,16.11989925,Coinbase,,,
f07479b6-4238-5e10-911b-8dce3784b68e,Converted from,2023-06-12T04:05:12Z,,,,,USDC,6.8395362,6.8395362
82a1eb68-917b-53bb-8f6f-606d0c50e914,Advanced trade trade,2023-06-12T04:05:12Z,VGX,65.1,6.8427993375,Coinbase,,,
75ee0d33-b0d5-53dd-928a-3c4429f75c02,Converted from,2023-06-12T04:05:15Z,,,,,USDC,31.290112205,31.290112205
8bd496b4-ed48-5db1-97d4-6e704dba98d9,Advanced trade trade,2023-06-12T04:05:15Z,SWFTC,21934,31.334089875,Coinbase,,,
401fb51d-f5d8-5164-b293-082e2729218e,Converted from,2023-06-12T04:05:16Z,,,,,USDC,31.290112205,31.290112205
44611933-a976-5704-81f5-5f777598d0ab,Advanced trade trade,2023-06-12T04:05:16Z,SWFTC,21934,31.334089875,Coinbase,,,
d33e748a-2418-532b-950d-e1f1e52c812f,Converted from,2023-06-12T04:05:18Z,,,,,USDC,31.290112205,31.290112205
eb7b6855-9abc-54cc-a9c7-30aa6209db56,Advanced trade trade,2023-06-12T04:05:18Z,SWFTC,21934,31.334089875,Coinbase,,,
b610160c-1ad7-5464-9127-c12bca1d2aa0,Converted from,2023-06-12T04:05:20Z,,,,,USDC,23.54961121,23.54961121
ad0fe6a6-7c0d-5f58-9605-cfabe0203f5e,Advanced trade trade,2023-06-12T04:05:20Z,SWFTC,16508,23.58270975,Coinbase,,,
8d28d488-3ee5-5779-889c-1594f9273fe8,Converted from,2023-06-12T04:05:20Z,,,,,USDC,15.306961975,15.306961975
2b30326a-306a-5fa1-b953-4ec5b6aa3405,Advanced trade trade,2023-06-12T04:05:20Z,SWFTC,10730,15.328475625,Coinbase,,,
42da5899-e43b-5f8c-90b1-060a619bd87d,Converted from,2023-06-12T04:05:22Z,,,,,USDC,4.5596908,4.5596908
68134289-e0cc-5a36-9304-b6855e56f206,Advanced trade trade,2023-06-12T04:05:22Z,VGX,43.4,4.561866225,Coinbase,,,
d3bf9728-312b-59d8-a1f9-2d814f24574e,Converted from,2023-06-12T04:05:27Z,,,,,USDC,4.5596908,4.5596908
8251228f-707c-59f8-87a8-fcc5b4d001b1,Advanced trade trade,2023-06-12T04:05:27Z,VGX,43.4,4.561866225,Coinbase,,,
2fb642e7-8e4b-509f-9f19-0e66ccca1935,Converted from,2023-06-12T04:05:30Z,,,,,USDC,2.2798454,2.2798454
176b2e20-5f10-58a5-96df-701fefc1e696,Advanced trade trade,2023-06-12T04:05:30Z,VGX,21.7,2.2809331125,Coinbase,,,
8f1eed22-c0a2-5f48-8d73-11444bc498ad,Converted from,2023-06-12T04:05:42Z,,,,,USDC,22.445455705,22.445455705
cf30a55e-13d3-588c-b226-2357411b478d,Advanced trade trade,2023-06-12T04:05:42Z,SWFTC,15734,22.4691157075,Coinbase,,,
063974f7-616d-5cde-84a9-1db7be4b2e19,Converted from,2023-06-12T04:05:51Z,,,,,USDC,6.8395362,6.8395362
1c77d21b-6b53-5f8a-a08c-5f9b93210718,Advanced trade trade,2023-06-12T04:05:51Z,VGX,65.1,6.8427993375,Coinbase,,,
c7d485fe-6bae-56d4-8e92-e0295ad68a2b,Converted from,2023-06-12T04:06:31Z,,,,,USDC,2.2798454,2.2798454
9414e1c5-4654-50e8-8d88-2f15f620fecc,Advanced trade trade,2023-06-12T04:06:31Z,VGX,21.7,2.2809331125,Coinbase,,,
dddc9990-64ef-57b1-b56d-ed75bb5623fb,Converted from,2023-06-12T04:06:33Z,,,,,USDC,306.189996075,306.189996075
c23328b1-1392-58d3-a473-1d2805973b52,Converted from,2023-06-12T04:06:33Z,,,,,USDC,193.05353025,193.05353025
4bb00139-7d8c-5d3e-9bfb-f196e712826f,Advanced trade trade,2023-06-12T04:06:33Z,APT,49.183,306.4365258625,Coinbase,,,
